identifier_id,person_id,scheme,value,status,issued_on,observed_at,source_system
CI-000615,CP-000615,brn,BRN-1987-0103-00615,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100615,CP-000615,uin,2315614951,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000616,CP-000616,brn,BRN-2004-0201-00616,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100616,CP-000616,uin,2315624084,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000617,CP-000617,brn,BRN-2007-0202-00617,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100617,CP-000617,uin,2315633215,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000618,CP-000618,brn,BRN-1973-0203-00618,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100618,CP-000618,uin,2315642345,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000619,CP-000619,brn,BRN-1950-0301-00619,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100619,CP-000619,uin,2315651478,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000620,CP-000620,brn,BRN-1969-0302-00620,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100620,CP-000620,uin,2315660603,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000621,CP-000621,brn,BRN-1975-0303-00621,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100621,CP-000621,uin,2315669734,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000622,CP-000622,brn,BRN-2025-0401-00622,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100622,CP-000622,uin,2315678861,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000623,CP-000623,brn,BRN-1970-0402-00623,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100623,CP-000623,uin,2315687997,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000624,CP-000624,brn,BRN-1967-0403-00624,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100624,CP-000624,uin,2315697124,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000625,CP-000625,brn,BRN-1998-0101-00625,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100625,CP-000625,uin,2315706250,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000626,CP-000626,brn,BRN-1967-0102-00626,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100626,CP-000626,uin,2315715389,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000627,CP-000627,brn,BRN-1963-0103-00627,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100627,CP-000627,uin,2315724517,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000628,CP-000628,brn,BRN-2018-0201-00628,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100628,CP-000628,uin,2315733641,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000629,CP-000629,brn,BRN-2007-0202-00629,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100629,CP-000629,uin,2315742773,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000630,CP-000630,brn,BRN-2008-0203-00630,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100630,CP-000630,uin,2315751906,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000631,CP-000631,brn,BRN-1962-0301-00631,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100631,CP-000631,uin,2315761032,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000632,CP-000632,brn,BRN-1994-0302-00632,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100632,CP-000632,uin,2315770167,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000633,CP-000633,brn,BRN-2024-0303-00633,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100633,CP-000633,uin,2315779293,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000634,CP-000634,brn,BRN-1990-0401-00634,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100634,CP-000634,uin,2315788425,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000635,CP-000635,brn,BRN-1985-0402-00635,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100635,CP-000635,uin,2315797555,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000636,CP-000636,brn,BRN-1957-0403-00636,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100636,CP-000636,uin,2315806680,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000637,CP-000637,brn,BRN-2024-0101-00637,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100637,CP-000637,uin,2315815812,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000638,CP-000638,brn,BRN-1991-0102-00638,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100638,CP-000638,uin,2315824941,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000639,CP-000639,brn,BRN-2009-0103-00639,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100639,CP-000639,uin,2315834073,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000640,CP-000640,brn,BRN-1955-0201-00640,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100640,CP-000640,uin,2315843204,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000641,CP-000641,brn,BRN-2006-0202-00641,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100641,CP-000641,uin,2315852330,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000642,CP-000642,brn,BRN-2007-0203-00642,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100642,CP-000642,uin,2315861463,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000643,CP-000643,brn,BRN-2001-0301-00643,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100643,CP-000643,uin,2315870592,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000644,CP-000644,brn,BRN-1986-0302-00644,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100644,CP-000644,uin,2315879723,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000645,CP-000645,brn,BRN-2019-0303-00645,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100645,CP-000645,uin,2315889223,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000646,CP-000646,brn,BRN-2021-0401-00646,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100646,CP-000646,uin,2315897987,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000647,CP-000647,brn,BRN-1994-0402-00647,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100647,CP-000647,uin,2315907119,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000648,CP-000648,brn,BRN-2009-0403-00648,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100648,CP-000648,uin,2315916245,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000649,CP-000649,brn,BRN-2011-0101-00649,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100649,CP-000649,uin,2315925374,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000650,CP-000650,brn,BRN-1994-0102-00650,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100650,CP-000650,uin,2315934504,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000651,CP-000651,brn,BRN-1956-0103-00651,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100651,CP-000651,uin,2315943631,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000652,CP-000652,brn,BRN-2025-0201-00652,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100652,CP-000652,uin,2315952768,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000653,CP-000653,brn,BRN-1971-0202-00653,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100653,CP-000653,uin,2315961897,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000654,CP-000654,brn,BRN-1990-0203-00654,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100654,CP-000654,uin,2315971029,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000655,CP-000655,brn,BRN-2014-0301-00655,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100655,CP-000655,uin,2315980157,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000656,CP-000656,brn,BRN-2000-0302-00656,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100656,CP-000656,uin,2315989282,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000657,CP-000657,brn,BRN-2015-0303-00657,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100657,CP-000657,uin,2315998416,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000658,CP-000658,brn,BRN-1987-0401-00658,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100658,CP-000658,uin,2316007545,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000659,CP-000659,brn,BRN-2001-0402-00659,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100659,CP-000659,uin,2316016679,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000660,CP-000660,brn,BRN-2014-0403-00660,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100660,CP-000660,uin,2316025809,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000661,CP-000661,brn,BRN-2016-0101-00661,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100661,CP-000661,uin,2316034936,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000662,CP-000662,brn,BRN-2024-0102-00662,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100662,CP-000662,uin,2316044067,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000663,CP-000663,brn,BRN-1983-0103-00663,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100663,CP-000663,uin,2316053192,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000664,CP-000664,brn,BRN-1990-0201-00664,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100664,CP-000664,uin,2316062323,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000665,CP-000665,brn,BRN-2002-0202-00665,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100665,CP-000665,uin,2316071453,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000666,CP-000666,brn,BRN-1974-0203-00666,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100666,CP-000666,uin,2316080584,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000667,CP-000667,brn,BRN-2003-0301-00667,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100667,CP-000667,uin,2316089719,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000668,CP-000668,brn,BRN-1967-0302-00668,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100668,CP-000668,uin,2316098842,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000669,CP-000669,brn,BRN-2005-0303-00669,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100669,CP-000669,uin,2316107974,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000670,CP-000670,brn,BRN-2019-0401-00670,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100670,CP-000670,uin,2316117104,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000671,CP-000671,brn,BRN-1982-0402-00671,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100671,CP-000671,uin,2316126234,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000672,CP-000672,brn,BRN-2011-0403-00672,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100672,CP-000672,uin,2316135364,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000673,CP-000673,brn,BRN-1974-0101-00673,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100673,CP-000673,uin,2316144497,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000674,CP-000674,brn,BRN-1971-0102-00674,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100674,CP-000674,uin,2316153627,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000675,CP-000675,brn,BRN-1957-0103-00675,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100675,CP-000675,uin,2316162752,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000676,CP-000676,brn,BRN-2022-0201-00676,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100676,CP-000676,uin,2316171886,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000677,CP-000677,brn,BRN-1962-0202-00677,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100677,CP-000677,uin,2316181010,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000678,CP-000678,brn,BRN-1966-0203-00678,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100678,CP-000678,uin,2316190140,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000679,CP-000679,brn,BRN-2007-0301-00679,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100679,CP-000679,uin,2316199279,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000680,CP-000680,brn,BRN-1941-0302-00680,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100680,CP-000680,uin,2316208409,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000681,CP-000681,brn,BRN-2003-0303-00681,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100681,CP-000681,uin,2316217534,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000682,CP-000682,brn,BRN-1965-0401-00682,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100682,CP-000682,uin,2316227038,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000683,CP-000683,brn,BRN-1996-0402-00683,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100683,CP-000683,uin,2316235799,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000684,CP-000684,brn,BRN-2000-0403-00684,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100684,CP-000684,uin,2316244923,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000685,CP-000685,brn,BRN-2008-0101-00685,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100685,CP-000685,uin,2316254057,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000686,CP-000686,brn,BRN-1973-0102-00686,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100686,CP-000686,uin,2316263188,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000687,CP-000687,brn,BRN-1982-0103-00687,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100687,CP-000687,uin,2316272315,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000688,CP-000688,brn,BRN-1990-0201-00688,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100688,CP-000688,uin,2316281440,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000689,CP-000689,brn,BRN-1965-0202-00689,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100689,CP-000689,uin,2316290578,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000690,CP-000690,brn,BRN-1991-0203-00690,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100690,CP-000690,uin,2316299703,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000691,CP-000691,brn,BRN-2000-0301-00691,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100691,CP-000691,uin,2316308836,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000692,CP-000692,brn,BRN-1979-0302-00692,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100692,CP-000692,uin,2316317964,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000693,CP-000693,brn,BRN-1972-0303-00693,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100693,CP-000693,uin,2316327091,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000694,CP-000694,brn,BRN-2009-0401-00694,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100694,CP-000694,uin,2316336224,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100695,CP-000695,uin,2316345350,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000696,CP-000696,brn,BRN-1996-0403-00696,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100696,CP-000696,uin,2316354489,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000697,CP-000697,brn,BRN-1981-0101-00697,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100697,CP-000697,uin,2316363619,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000698,CP-000698,brn,BRN-2025-0102-00698,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100698,CP-000698,uin,2316372743,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000699,CP-000699,brn,BRN-2021-0103-00699,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100699,CP-000699,uin,2316381876,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000700,CP-000700,brn,BRN-1968-0201-00700,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100700,CP-000700,uin,2316391007,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000701,CP-000701,brn,BRN-1993-0202-00701,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100701,CP-000701,uin,2316400136,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000702,CP-000702,brn,BRN-1945-0203-00702,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100702,CP-000702,uin,2316409265,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000703,CP-000703,brn,BRN-2000-0301-00703,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100703,CP-000703,uin,2316418397,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000704,CP-000704,brn,BRN-2005-0302-00704,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100704,CP-000704,uin,2316427527,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000705,CP-000705,brn,BRN-1956-0303-00705,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100705,CP-000705,uin,2316436657,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000706,CP-000706,brn,BRN-1983-0401-00706,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100706,CP-000706,uin,2316445781,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000707,CP-000707,brn,BRN-1966-0402-00707,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100707,CP-000707,uin,2316454913,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000708,CP-000708,brn,BRN-1983-0403-00708,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100708,CP-000708,uin,2316464045,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000709,CP-000709,brn,BRN-1997-0101-00709,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100709,CP-000709,uin,2316473174,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000710,CP-000710,brn,BRN-1971-0102-00710,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100710,CP-000710,uin,2316482302,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000711,CP-000711,brn,BRN-1974-0103-00711,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100711,CP-000711,uin,2316491431,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000712,CP-000712,brn,BRN-1971-0201-00712,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100712,CP-000712,uin,2316500563,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000713,CP-000713,brn,BRN-2006-0202-00713,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100713,CP-000713,uin,2316509694,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000714,CP-000714,brn,BRN-1976-0203-00714,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100714,CP-000714,uin,2316518824,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000715,CP-000715,brn,BRN-1967-0301-00715,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100715,CP-000715,uin,2316527950,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000716,CP-000716,brn,BRN-1982-0302-00716,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100716,CP-000716,uin,2316537080,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000717,CP-000717,brn,BRN-2001-0303-00717,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100717,CP-000717,uin,2316546210,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000718,CP-000718,brn,BRN-1968-0401-00718,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100718,CP-000718,uin,2316555347,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000719,CP-000719,brn,BRN-1990-0402-00719,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100719,CP-000719,uin,2316564477,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000720,CP-000720,brn,BRN-1967-0403-00720,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100720,CP-000720,uin,2316573602,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000721,CP-000721,brn,BRN-2004-0101-00721,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100721,CP-000721,uin,2316582738,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000722,CP-000722,brn,BRN-1986-0102-00722,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100722,CP-000722,uin,2316591860,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000723,CP-000723,brn,BRN-1994-0103-00723,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100723,CP-000723,uin,2316600991,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000724,CP-000724,brn,BRN-2001-0201-00724,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100724,CP-000724,uin,2316610129,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000725,CP-000725,brn,BRN-2005-0202-00725,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100725,CP-000725,uin,2316619251,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000726,CP-000726,brn,BRN-2014-0203-00726,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100726,CP-000726,uin,2316628382,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000727,CP-000727,brn,BRN-2014-0301-00727,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100727,CP-000727,uin,2316637519,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000728,CP-000728,brn,BRN-1940-0302-00728,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100728,CP-000728,uin,2316646645,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000729,CP-000729,brn,BRN-2006-0303-00729,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100729,CP-000729,uin,2316655774,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000730,CP-000730,brn,BRN-1948-0401-00730,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100730,CP-000730,uin,2316670082,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000731,CP-000731,brn,BRN-1994-0402-00731,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100731,CP-000731,uin,2316674035,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000732,CP-000732,brn,BRN-1951-0403-00732,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100732,CP-000732,uin,2316683168,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000733,CP-000733,brn,BRN-1984-0101-00733,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100733,CP-000733,uin,2316692291,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000734,CP-000734,brn,BRN-1981-0102-00734,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100734,CP-000734,uin,2316701428,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000735,CP-000735,brn,BRN-1997-0103-00735,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100735,CP-000735,uin,2316710550,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000736,CP-000736,brn,BRN-1968-0201-00736,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100736,CP-000736,uin,2316719682,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000737,CP-000737,brn,BRN-1992-0202-00737,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100737,CP-000737,uin,2316728817,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000738,CP-000738,brn,BRN-1969-0203-00738,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100738,CP-000738,uin,2316737942,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000739,CP-000739,brn,BRN-1941-0301-00739,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100739,CP-000739,uin,2316747079,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
