event_id,brn,child_person_id,mother_person_id,father_person_id,informant_person_id,informant_relationship,date_of_birth,place_type,facility_id,birth_attendant,sex_at_birth,observed_at,source_system
BE-00855,BRN-1957-0103-00855,CP-000855,,,CP-000855,parent,1957-12-01,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00856,BRN-1997-0201-00856,CP-000856,,,CP-000856,parent,1997-09-24,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00857,BRN-2018-0202-00857,CP-000857,,,CP-000857,parent,2018-06-18,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00858,BRN-2002-0203-00858,CP-000858,,,CP-000858,parent,2002-09-19,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00859,BRN-1996-0301-00859,CP-000859,,,CP-000859,parent,1996-10-24,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00860,BRN-1988-0302-00860,CP-000860,,,CP-000860,parent,1988-01-17,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00861,BRN-2007-0303-00861,CP-000861,,,CP-000861,parent,2007-12-01,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00862,BRN-1991-0401-00862,CP-000862,,,CP-000862,parent,1991-06-03,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00863,BRN-1972-0402-00863,CP-000863,,,CP-000863,parent,1972-02-18,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00864,BRN-1991-0403-00864,CP-000864,,,CP-000864,parent,1991-09-12,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00865,BRN-1978-0101-00865,CP-000865,,,CP-000865,parent,1978-07-24,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00866,BRN-2017-0102-00866,CP-000866,,,CP-000866,parent,2017-07-07,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00867,BRN-2013-0103-00867,CP-000867,,,CP-000867,parent,2013-09-10,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00868,BRN-1996-0201-00868,CP-000868,,,CP-000868,parent,1996-07-02,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00869,BRN-1959-0202-00869,CP-000869,,,CP-000869,parent,1959-11-17,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00870,BRN-2002-0203-00870,CP-000870,,,CP-000870,parent,2002-05-23,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00871,BRN-2002-0301-00871,CP-000871,,,CP-000871,parent,2002-04-14,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00872,BRN-2022-0302-00872,CP-000872,,,CP-000872,parent,2022-07-24,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00873,BRN-2019-0303-00873,CP-000873,,,CP-000873,parent,2019-03-23,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00874,BRN-1976-0401-00874,CP-000874,,,CP-000874,parent,1976-09-06,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00875,BRN-1967-0402-00875,CP-000875,,,CP-000875,parent,1967-07-15,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00876,BRN-2022-0403-00876,CP-000876,,,CP-000876,parent,2022-05-18,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00877,BRN-2017-0101-00877,CP-000877,,,CP-000877,parent,2017-03-27,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00878,BRN-2001-0102-00878,CP-000878,,,CP-000878,parent,2001-04-03,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00879,BRN-1969-0103-00879,CP-000879,,,CP-000879,parent,1969-09-04,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00880,BRN-2015-0201-00880,CP-000880,,,CP-000880,parent,2015-02-15,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00881,BRN-1964-0202-00881,CP-000881,,,CP-000881,parent,1964-03-02,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00882,BRN-1975-0203-00882,CP-000882,,,CP-000882,parent,1975-05-19,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00883,BRN-2019-0301-00883,CP-000883,,,CP-000883,parent,2019-04-14,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00884,BRN-1950-0302-00884,CP-000884,,,CP-000884,parent,1950-07-13,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00885,BRN-1992-0303-00885,CP-000885,,,CP-000885,parent,1992-11-27,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00886,BRN-1994-0401-00886,CP-000886,,,CP-000886,parent,1994-02-06,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00887,BRN-1967-0402-00887,CP-000887,,,CP-000887,parent,1967-05-04,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00888,BRN-2017-0403-00888,CP-000888,,,CP-000888,parent,2017-03-10,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00889,BRN-1977-0101-00889,CP-000889,,,CP-000889,parent,1977-11-25,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00890,BRN-1940-0102-00890,CP-000890,,,CP-000890,parent,1940-12-22,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00891,BRN-1978-0103-00891,CP-000891,,,CP-000891,parent,1978-06-11,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00892,BRN-1954-0201-00892,CP-000892,,,CP-000892,parent,1954-12-08,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00893,BRN-1952-0202-00893,CP-000893,,,CP-000893,parent,1952-05-16,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00894,BRN-2007-0203-00894,CP-000894,,,CP-000894,parent,2007-05-28,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00895,BRN-1969-0301-00895,CP-000895,,,CP-000895,parent,1969-07-03,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00896,BRN-2009-0302-00896,CP-000896,,,CP-000896,parent,2009-06-28,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00897,BRN-1970-0303-00897,CP-000897,,,CP-000897,parent,1970-06-27,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00898,BRN-2012-0401-00898,CP-000898,,,CP-000898,parent,2012-04-02,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00899,BRN-2005-0402-00899,CP-000899,,,CP-000899,parent,2005-01-20,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00900,BRN-2006-0403-00900,CP-000900,,,CP-000900,parent,2006-04-26,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00901,BRN-1964-0101-00901,CP-000901,,,CP-000901,parent,1964-01-08,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00902,BRN-1984-0102-00902,CP-000902,,,CP-000902,parent,1984-06-06,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00903,BRN-1983-0103-00903,CP-000903,,,CP-000903,parent,1983-04-21,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00904,BRN-1981-0201-00904,CP-000904,,,CP-000904,parent,1981-10-13,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00905,BRN-2005-0202-00905,CP-000905,,,CP-000905,parent,2005-09-10,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00906,BRN-2021-0203-00906,CP-000906,,,CP-000906,parent,2021-10-24,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00907,BRN-2001-0301-00907,CP-000907,,,CP-000907,parent,2001-10-17,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00908,BRN-2022-0302-00908,CP-000908,,,CP-000908,parent,2022-02-09,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00909,BRN-2017-0303-00909,CP-000909,,,CP-000909,parent,2017-02-07,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00910,BRN-2014-0401-00910,CP-000910,,,CP-000910,parent,2014-02-01,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00911,BRN-1959-0402-00911,CP-000911,,,CP-000911,parent,1959-05-10,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00912,BRN-1940-0403-00912,CP-000912,,,CP-000912,parent,1940-04-14,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00913,BRN-1974-0101-00913,CP-000913,,,CP-000913,parent,1974-06-23,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00914,BRN-1990-0102-00914,CP-000914,,,CP-000914,parent,1990-08-07,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00915,BRN-2001-0103-00915,CP-000915,,,CP-000915,parent,2001-07-11,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00916,BRN-2013-0201-00916,CP-000916,,,CP-000916,parent,2013-07-26,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00917,BRN-2012-0202-00917,CP-000917,,,CP-000917,parent,2012-10-21,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00918,BRN-1996-0203-00918,CP-000918,,,CP-000918,parent,1996-03-12,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00919,BRN-2016-0301-00919,CP-000919,,,CP-000919,parent,2016-01-01,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00920,BRN-1960-0302-00920,CP-000920,,,CP-000920,parent,1960-07-12,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00921,BRN-2016-0303-00921,CP-000921,,,CP-000921,parent,2016-01-06,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00922,BRN-1966-0401-00922,CP-000922,,,CP-000922,parent,1966-06-16,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00923,BRN-1990-0402-00923,CP-000923,,,CP-000923,parent,1990-08-27,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00924,BRN-1994-0403-00924,CP-000924,,,CP-000924,parent,1994-02-14,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00925,BRN-2005-0101-00925,CP-000925,,,CP-000925,parent,2005-08-05,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00926,BRN-1962-0102-00926,CP-000926,,,CP-000926,parent,1962-09-02,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00927,BRN-1975-0103-00927,CP-000927,,,CP-000927,parent,1975-09-05,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00928,BRN-2025-0201-00928,CP-000928,,,CP-000928,parent,2025-12-25,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00929,BRN-1975-0202-00929,CP-000929,,,CP-000929,parent,1975-02-11,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00930,BRN-1981-0203-00930,CP-000930,,,CP-000930,parent,1981-03-28,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00931,BRN-1968-0301-00931,CP-000931,,,CP-000931,parent,1968-08-14,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00932,BRN-1993-0302-00932,CP-000932,,,CP-000932,parent,1993-08-27,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00933,BRN-1944-0303-00933,CP-000933,,,CP-000933,parent,1944-05-17,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00934,BRN-2022-0401-00934,CP-000934,,,CP-000934,parent,2022-10-22,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00935,BRN-1989-0402-00935,CP-000935,,,CP-000935,parent,1989-07-12,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00936,BRN-1950-0403-00936,CP-000936,,,CP-000936,parent,1950-08-14,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00937,BRN-2022-0101-00937,CP-000937,,,CP-000937,parent,2022-11-12,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00938,BRN-1993-0102-00938,CP-000938,,,CP-000938,parent,1993-03-24,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00939,BRN-2019-0103-00939,CP-000939,,,CP-000939,parent,2019-08-14,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00940,BRN-2005-0201-00940,CP-000940,,,CP-000940,parent,2005-02-15,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00941,BRN-2008-0202-00941,CP-000941,,,CP-000941,parent,2008-05-25,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00942,BRN-2001-0203-00942,CP-000942,,,CP-000942,parent,2001-07-16,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00943,BRN-1965-0301-00943,CP-000943,,,CP-000943,parent,1965-02-09,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00944,BRN-1957-0302-00944,CP-000944,,,CP-000944,parent,1957-07-24,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00945,BRN-1951-0303-00945,CP-000945,,,CP-000945,parent,1951-04-15,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00946,BRN-2023-0401-00946,CP-000946,,,CP-000946,parent,2023-02-19,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00947,BRN-1989-0402-00947,CP-000947,,,CP-000947,parent,1989-05-14,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00948,BRN-2019-0403-00948,CP-000948,,,CP-000948,parent,2019-10-19,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00949,BRN-1991-0101-00949,CP-000949,,,CP-000949,parent,1991-08-23,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00950,BRN-2016-0102-00950,CP-000950,,,CP-000950,parent,2016-04-06,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00951,BRN-2016-0103-00951,CP-000951,,,CP-000951,parent,2016-03-10,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00952,BRN-1975-0201-00952,CP-000952,,,CP-000952,parent,1975-12-22,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00953,BRN-1996-0202-00953,CP-000953,,,CP-000953,parent,1996-05-04,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00954,BRN-1993-0203-00954,CP-000954,,,CP-000954,parent,1993-08-11,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00955,BRN-1971-0301-00955,CP-000955,,,CP-000955,parent,1971-07-23,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00956,BRN-1971-0302-00956,CP-000956,,,CP-000956,parent,1971-07-25,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00957,BRN-1970-0303-00957,CP-000957,,,CP-000957,parent,1970-12-05,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00958,BRN-1958-0401-00958,CP-000958,,,CP-000958,parent,1958-09-04,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00959,BRN-1981-0402-00959,CP-000959,,,CP-000959,parent,1981-09-13,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00960,BRN-2016-0403-00960,CP-000960,,,CP-000960,parent,2016-02-06,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00961,BRN-1959-0101-00961,CP-000961,,,CP-000961,parent,1959-07-03,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00962,BRN-2016-0102-00962,CP-000962,,,CP-000962,parent,2016-02-22,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00963,BRN-2007-0103-00963,CP-000963,,,CP-000963,parent,2007-09-04,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00964,BRN-1992-0201-00964,CP-000964,,,CP-000964,parent,1992-07-08,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00965,BRN-1996-0202-00965,CP-000965,,,CP-000965,parent,1996-06-06,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00966,BRN-1987-0203-00966,CP-000966,,,CP-000966,parent,1987-12-01,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00967,BRN-1996-0301-00967,CP-000967,,,CP-000967,parent,1996-09-05,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00968,BRN-2004-0302-00968,CP-000968,,,CP-000968,parent,2004-08-17,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00969,BRN-2015-0303-00969,CP-000969,,,CP-000969,parent,2015-10-13,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00970,BRN-1956-0401-00970,CP-000970,,,CP-000970,parent,1956-01-16,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00971,BRN-1961-0402-00971,CP-000971,,,CP-000971,parent,1961-06-27,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00972,BRN-1963-0403-00972,CP-000972,,,CP-000972,parent,1963-03-11,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00973,BRN-1975-0101-00973,CP-000973,,,CP-000973,parent,1975-07-01,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00974,BRN-1960-0102-00974,CP-000974,,,CP-000974,parent,1960-01-09,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00975,BRN-1992-0103-00975,CP-000975,,,CP-000975,parent,1992-09-23,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00976,BRN-1962-0201-00976,CP-000976,,,CP-000976,parent,1962-12-13,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00977,BRN-1992-0202-00977,CP-000977,,,CP-000977,parent,1992-11-22,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00978,BRN-2007-0203-00978,CP-000978,,,CP-000978,parent,2007-03-18,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00979,BRN-1990-0301-00979,CP-000979,,,CP-000979,parent,1990-09-14,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00980,BRN-1974-0302-00980,CP-000980,,,CP-000980,parent,1974-01-02,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00981,BRN-1965-0303-00981,CP-000981,,,CP-000981,parent,1965-05-26,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00982,BRN-1974-0401-00982,CP-000982,,,CP-000982,parent,1974-12-10,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00983,BRN-1981-0402-00983,CP-000983,,,CP-000983,parent,1981-12-24,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00984,BRN-1944-0403-00984,CP-000984,,,CP-000984,parent,1944-07-05,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00985,BRN-1974-0101-00985,CP-000985,,,CP-000985,parent,1974-03-09,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00986,BRN-2000-0102-00986,CP-000986,,,CP-000986,parent,2000-12-21,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00987,BRN-1956-0103-00987,CP-000987,,,CP-000987,parent,1956-03-10,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00988,BRN-2012-0201-00988,CP-000988,,,CP-000988,parent,2012-09-11,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00989,BRN-1990-0202-00989,CP-000989,,,CP-000989,parent,1990-11-17,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00990,BRN-1992-0203-00990,CP-000990,,,CP-000990,parent,1992-02-10,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00991,BRN-1945-0301-00991,CP-000991,,,CP-000991,parent,1945-01-13,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00992,BRN-2008-0302-00992,CP-000992,,,CP-000992,parent,2008-12-25,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00993,BRN-1999-0303-00993,CP-000993,,,CP-000993,parent,1999-09-02,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00994,BRN-1970-0401-00994,CP-000994,,,CP-000994,parent,1970-06-14,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00995,BRN-1953-0402-00995,CP-000995,,,CP-000995,parent,1953-03-18,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00996,BRN-2002-0403-00996,CP-000996,,,CP-000996,parent,2002-12-01,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00997,BRN-2003-0101-00997,CP-000997,,,CP-000997,parent,2003-01-08,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00998,BRN-2017-0102-00998,CP-000998,,,CP-000998,parent,2017-09-22,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00999,BRN-1940-0103-00999,CP-000999,,,CP-000999,parent,1940-05-01,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-01000,BRN-1978-0201-01000,CP-001000,,,CP-001000,parent,1978-11-18,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
