uin,person_id,legacy_nid,given_name,family_name,birth_date,sex,district_code,address_area,settlement_type,identity_status,pending_merge_with_uin,match_basis,alive,birth_brn,updated_at,observed_at,source_system
2315651478,CP-000619,,Kiran619,Khan,1950-09-05,female,XS-0301,XS-0301 sector 8,urban,active,,,true,BRN-1950-0301-00619,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315660603,CP-000620,,Eli620,Santos,1969-09-06,male,XS-0302,XS-0302 sector 9,urban,active,,,true,BRN-1969-0302-00620,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315669734,CP-000621,,Mara621,Okafor,1975-12-13,female,XS-0303,XS-0303 sector 1,urban,active,,,true,BRN-1975-0303-00621,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315678861,CP-000622,,Tala622,Dela Cruz,2025-11-06,male,XS-0401,XS-0401 sector 2,rural,active,,,true,BRN-2025-0401-00622,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315687997,CP-000623,,Rafi623,Aquino,1970-10-01,female,XS-0402,XS-0402 sector 3,rural,active,,,true,BRN-1970-0402-00623,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315697124,CP-000624,,Ari624,Kone,1967-12-17,male,XS-0403,XS-0403 sector 4,rural,active,,,true,BRN-1967-0403-00624,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315706250,CP-000625,,Mika625,Mensah,1998-07-10,female,XS-0101,XS-0101 sector 5,urban,active,,,true,BRN-1998-0101-00625,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315715389,CP-000626,,Nela626,Raman,1967-02-24,male,XS-0102,XS-0102 sector 6,rural,active,,,true,BRN-1967-0102-00626,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315724517,CP-000627,,Tomas627,Almeida,1963-05-07,female,XS-0103,XS-0103 sector 7,rural,active,,,true,BRN-1963-0103-00627,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315733641,CP-000628,,Lina628,Mori,2018-12-12,male,XS-0201,XS-0201 sector 8,rural,active,,,true,BRN-2018-0201-00628,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315742773,CP-000629,,Zaid629,Khan,2007-10-06,female,XS-0202,XS-0202 sector 9,rural,active,,,true,BRN-2007-0202-00629,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315751906,CP-000630,,Rina630,Santos,2008-06-28,male,XS-0203,XS-0203 sector 1,urban,active,,,true,BRN-2008-0203-00630,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315761032,CP-000631,,Kiran631,Okafor,1962-09-27,female,XS-0301,XS-0301 sector 2,urban,active,,,true,BRN-1962-0301-00631,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315770167,CP-000632,,Eli632,Dela Cruz,1994-06-09,male,XS-0302,XS-0302 sector 3,urban,active,,,true,BRN-1994-0302-00632,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315779293,CP-000633,,Mara633,Aquino,2024-03-11,female,XS-0303,XS-0303 sector 4,urban,active,,,true,BRN-2024-0303-00633,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315788425,CP-000634,,Tala634,Kone,1990-01-07,male,XS-0401,XS-0401 sector 5,rural,active,,,true,BRN-1990-0401-00634,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315797555,CP-000635,,Rafi635,Mensah,1985-06-18,female,XS-0402,XS-0402 sector 6,urban,active,,,true,BRN-1985-0402-00635,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315806680,CP-000636,,Ari636,Raman,1957-04-08,male,XS-0403,XS-0403 sector 7,rural,active,,,true,BRN-1957-0403-00636,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315815812,CP-000637,,Mika637,Almeida,2024-06-07,female,XS-0101,XS-0101 sector 8,rural,active,,,true,BRN-2024-0101-00637,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315824941,CP-000638,,Nela638,Mori,1991-09-07,male,XS-0102,XS-0102 sector 9,rural,active,,,true,BRN-1991-0102-00638,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315834073,CP-000639,,Tomas639,Khan,2009-05-12,female,XS-0103,XS-0103 sector 1,rural,active,,,true,BRN-2009-0103-00639,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315843204,CP-000640,,Lina640,Santos,1955-08-22,male,XS-0201,XS-0201 sector 2,urban,active,,,true,BRN-1955-0201-00640,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315852330,CP-000641,,Zaid641,Okafor,2006-04-26,female,XS-0202,XS-0202 sector 3,rural,active,,,true,BRN-2006-0202-00641,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315861463,CP-000642,,Rina642,Dela Cruz,2007-02-16,male,XS-0203,XS-0203 sector 4,rural,active,,,true,BRN-2007-0203-00642,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315870592,CP-000643,,Kiran643,Aquino,2001-11-01,female,XS-0301,XS-0301 sector 5,urban,active,,,true,BRN-2001-0301-00643,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315879723,CP-000644,,Eli644,Kone,1986-07-03,male,XS-0302,XS-0302 sector 6,urban,active,,,true,BRN-1986-0302-00644,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315889223,CP-000645,,Mara645,Mensah,2019-02-25,female,XS-0303,XS-0303 sector 7,urban,active,,,true,BRN-2019-0303-00645,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315897987,CP-000646,,Tala646,Raman,2021-10-18,male,XS-0401,XS-0401 sector 8,rural,active,,,true,BRN-2021-0401-00646,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315907119,CP-000647,,Rafi647,Almeida,1994-06-04,female,XS-0402,XS-0402 sector 9,rural,active,,,true,BRN-1994-0402-00647,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315916245,CP-000648,,Ari648,Mori,2009-02-05,male,XS-0403,XS-0403 sector 1,rural,active,,,true,BRN-2009-0403-00648,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315925374,CP-000649,,Mika649,Khan,2011-08-21,female,XS-0101,XS-0101 sector 2,rural,active,,,true,BRN-2011-0101-00649,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315934504,CP-000650,,Nela650,Santos,1994-05-05,male,XS-0102,XS-0102 sector 3,urban,active,,,true,BRN-1994-0102-00650,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315943631,CP-000651,,Tomas651,Okafor,1956-05-03,female,XS-0103,XS-0103 sector 4,rural,active,,,true,BRN-1956-0103-00651,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315952768,CP-000652,,Lina652,Dela Cruz,2025-08-23,male,XS-0201,XS-0201 sector 5,rural,active,,,true,BRN-2025-0201-00652,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315961897,CP-000653,,Zaid653,Aquino,1971-04-26,female,XS-0202,XS-0202 sector 6,rural,active,,,true,BRN-1971-0202-00653,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315971029,CP-000654,,Rina654,Kone,1990-07-13,male,XS-0203,XS-0203 sector 7,rural,active,,,true,BRN-1990-0203-00654,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315980157,CP-000655,,Kiran655,Mensah,2014-03-21,female,XS-0301,XS-0301 sector 8,urban,active,,,true,BRN-2014-0301-00655,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315989282,CP-000656,,Eli656,Raman,2000-05-02,male,XS-0302,XS-0302 sector 9,urban,active,,,true,BRN-2000-0302-00656,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2315998416,CP-000657,,Mara657,Almeida,2015-08-14,female,XS-0303,XS-0303 sector 1,urban,active,,,true,BRN-2015-0303-00657,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316007545,CP-000658,,Tala658,Mori,1987-10-24,male,XS-0401,XS-0401 sector 2,rural,active,,,true,BRN-1987-0401-00658,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316016679,CP-000659,,Rafi659,Khan,2001-06-27,female,XS-0402,XS-0402 sector 3,rural,active,,,true,BRN-2001-0402-00659,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316025809,CP-000660,,Ari660,Santos,2014-01-03,male,XS-0403,XS-0403 sector 4,urban,active,,,true,BRN-2014-0403-00660,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316034936,CP-000661,,Mika661,Okafor,2016-09-08,female,XS-0101,XS-0101 sector 5,rural,active,,,true,BRN-2016-0101-00661,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316044067,CP-000662,,Nela662,Dela Cruz,2024-10-20,male,XS-0102,XS-0102 sector 6,rural,active,,,true,BRN-2024-0102-00662,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316053192,CP-000663,,Tomas663,Aquino,1983-04-11,female,XS-0103,XS-0103 sector 7,rural,active,,,true,BRN-1983-0103-00663,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316062323,CP-000664,,Lina664,Kone,1990-02-12,male,XS-0201,XS-0201 sector 8,rural,active,,,true,BRN-1990-0201-00664,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316071453,CP-000665,,Zaid665,Mensah,2002-06-09,female,XS-0202,XS-0202 sector 9,urban,active,,,true,BRN-2002-0202-00665,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316080584,CP-000666,,Rina666,Raman,1974-12-07,male,XS-0203,XS-0203 sector 1,rural,active,,,true,BRN-1974-0203-00666,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316089719,CP-000667,,Kiran667,Almeida,2003-03-10,female,XS-0301,XS-0301 sector 2,urban,active,,,true,BRN-2003-0301-00667,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316098842,CP-000668,,Eli668,Mori,1967-01-14,male,XS-0302,XS-0302 sector 3,urban,active,,,true,BRN-1967-0302-00668,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316107974,CP-000669,,Mara669,Khan,2005-09-08,female,XS-0303,XS-0303 sector 4,urban,active,,,true,BRN-2005-0303-00669,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316117104,CP-000670,,Tala670,Santos,2019-04-01,male,XS-0401,XS-0401 sector 5,urban,active,,,true,BRN-2019-0401-00670,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316126234,CP-000671,,Rafi671,Okafor,1982-05-19,female,XS-0402,XS-0402 sector 6,rural,active,,,true,BRN-1982-0402-00671,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316135364,CP-000672,,Ari672,Dela Cruz,2011-06-08,male,XS-0403,XS-0403 sector 7,rural,active,,,true,BRN-2011-0403-00672,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316144497,CP-000673,,Mika673,Aquino,1974-03-08,female,XS-0101,XS-0101 sector 8,rural,active,,,true,BRN-1974-0101-00673,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316153627,CP-000674,,Nela674,Kone,1971-10-04,male,XS-0102,XS-0102 sector 9,rural,active,,,true,BRN-1971-0102-00674,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316162752,CP-000675,,Tomas675,Mensah,1957-09-02,female,XS-0103,XS-0103 sector 1,urban,active,,,true,BRN-1957-0103-00675,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316171886,CP-000676,,Lina676,Raman,2022-05-08,male,XS-0201,XS-0201 sector 2,rural,active,,,true,BRN-2022-0201-00676,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316181010,CP-000677,,Zaid677,Almeida,1962-08-23,female,XS-0202,XS-0202 sector 3,rural,active,,,true,BRN-1962-0202-00677,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316190140,CP-000678,,Rina678,Mori,1966-10-19,male,XS-0203,XS-0203 sector 4,rural,active,,,true,BRN-1966-0203-00678,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316199279,CP-000679,,Kiran679,Khan,2007-12-26,female,XS-0301,XS-0301 sector 5,urban,active,,,true,BRN-2007-0301-00679,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316208409,CP-000680,,Eli680,Santos,1941-09-10,male,XS-0302,XS-0302 sector 6,urban,active,,,true,BRN-1941-0302-00680,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316217534,CP-000681,,Mara681,Okafor,2003-08-20,female,XS-0303,XS-0303 sector 7,urban,active,,,true,BRN-2003-0303-00681,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316227038,CP-000682,,Tala682,Dela Cruz,1965-08-11,male,XS-0401,XS-0401 sector 8,rural,active,,,true,BRN-1965-0401-00682,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316235799,CP-000683,,Rafi683,Aquino,1996-11-22,female,XS-0402,XS-0402 sector 9,rural,active,,,true,BRN-1996-0402-00683,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316244923,CP-000684,,Ari684,Kone,2000-03-28,male,XS-0403,XS-0403 sector 1,rural,active,,,true,BRN-2000-0403-00684,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316254057,CP-000685,,Mika685,Mensah,2008-11-16,female,XS-0101,XS-0101 sector 2,urban,active,,,true,BRN-2008-0101-00685,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316263188,CP-000686,,Nela686,Raman,1973-07-03,male,XS-0102,XS-0102 sector 3,rural,active,,,true,BRN-1973-0102-00686,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316272315,CP-000687,,Tomas687,Almeida,1982-04-08,female,XS-0103,XS-0103 sector 4,rural,active,,,true,BRN-1982-0103-00687,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316281440,CP-000688,,Lina688,Mori,1990-12-14,male,XS-0201,XS-0201 sector 5,rural,active,,,true,BRN-1990-0201-00688,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316290578,CP-000689,,Zaid689,Khan,1965-12-01,female,XS-0202,XS-0202 sector 6,rural,active,,,true,BRN-1965-0202-00689,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316299703,CP-000690,,Rina690,Santos,1991-12-14,male,XS-0203,XS-0203 sector 7,urban,active,,,true,BRN-1991-0203-00690,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316308836,CP-000691,,Kiran691,Okafor,2000-03-10,female,XS-0301,XS-0301 sector 8,urban,active,,,true,BRN-2000-0301-00691,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316317964,CP-000692,,Eli692,Dela Cruz,1979-01-03,male,XS-0302,XS-0302 sector 9,urban,active,,,true,BRN-1979-0302-00692,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316327091,CP-000693,,Mara693,Aquino,1972-05-14,female,XS-0303,XS-0303 sector 1,urban,active,,,true,BRN-1972-0303-00693,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316336224,CP-000694,,Tala694,Kone,2009-05-19,male,XS-0401,XS-0401 sector 2,rural,active,,,true,BRN-2009-0401-00694,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316345350,CP-000695,,Rafi695,Mensah,2022-01-18,female,XS-0402,XS-0402 sector 3,urban,active,,,true,,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316354489,CP-000696,,Ari696,Raman,1996-11-26,male,XS-0403,XS-0403 sector 4,rural,active,,,true,BRN-1996-0403-00696,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316363619,CP-000697,,Mika697,Almeida,1981-12-01,female,XS-0101,XS-0101 sector 5,rural,active,,,true,BRN-1981-0101-00697,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316372743,CP-000698,,Nela698,Mori,2025-01-05,male,XS-0102,XS-0102 sector 6,rural,active,,,true,BRN-2025-0102-00698,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316381876,CP-000699,,Tomas699,Khan,2021-10-24,female,XS-0103,XS-0103 sector 7,rural,active,,,true,BRN-2021-0103-00699,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316391007,CP-000700,,Lina700,Santos,1968-05-28,male,XS-0201,XS-0201 sector 8,urban,active,,,true,BRN-1968-0201-00700,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316400136,CP-000701,,Zaid701,Okafor,1993-01-25,female,XS-0202,XS-0202 sector 9,rural,active,,,true,BRN-1993-0202-00701,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316409265,CP-000702,,Rina702,Dela Cruz,1945-05-05,male,XS-0203,XS-0203 sector 1,rural,active,,,true,BRN-1945-0203-00702,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316418397,CP-000703,,Kiran703,Aquino,2000-12-01,female,XS-0301,XS-0301 sector 2,urban,active,,,true,BRN-2000-0301-00703,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316427527,CP-000704,,Eli704,Kone,2005-07-23,male,XS-0302,XS-0302 sector 3,urban,active,,,true,BRN-2005-0302-00704,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316436657,CP-000705,,Mara705,Mensah,1956-05-16,female,XS-0303,XS-0303 sector 4,urban,active,,,true,BRN-1956-0303-00705,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316445781,CP-000706,,Tala706,Raman,1983-05-12,male,XS-0401,XS-0401 sector 5,rural,active,,,true,BRN-1983-0401-00706,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316454913,CP-000707,,Rafi707,Almeida,1966-03-20,female,XS-0402,XS-0402 sector 6,rural,active,,,true,BRN-1966-0402-00707,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316464045,CP-000708,,Ari708,Mori,1983-03-26,male,XS-0403,XS-0403 sector 7,rural,active,,,true,BRN-1983-0403-00708,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316473174,CP-000709,,Mika709,Khan,1997-11-19,female,XS-0101,XS-0101 sector 8,rural,active,,,true,BRN-1997-0101-00709,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316482302,CP-000710,,Nela710,Santos,1971-07-09,male,XS-0102,XS-0102 sector 9,urban,active,,,true,BRN-1971-0102-00710,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316491431,CP-000711,,Tomas711,Okafor,1974-06-26,female,XS-0103,XS-0103 sector 1,rural,active,,,true,BRN-1974-0103-00711,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316500563,CP-000712,,Lina712,Dela Cruz,1971-10-09,male,XS-0201,XS-0201 sector 2,rural,active,,,true,BRN-1971-0201-00712,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316509694,CP-000713,,Zaid713,Aquino,2006-03-22,female,XS-0202,XS-0202 sector 3,rural,active,,,true,BRN-2006-0202-00713,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316518824,CP-000714,,Rina714,Kone,1976-06-27,male,XS-0203,XS-0203 sector 4,rural,active,,,true,BRN-1976-0203-00714,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316527950,CP-000715,,Kiran715,Mensah,1967-12-10,female,XS-0301,XS-0301 sector 5,urban,active,,,true,BRN-1967-0301-00715,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316537080,CP-000716,,Eli716,Raman,1982-03-16,male,XS-0302,XS-0302 sector 6,urban,active,,,true,BRN-1982-0302-00716,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316546210,CP-000717,,Mara717,Almeida,2001-06-09,female,XS-0303,XS-0303 sector 7,urban,active,,,true,BRN-2001-0303-00717,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316555347,CP-000718,,Tala718,Mori,1968-05-07,male,XS-0401,XS-0401 sector 8,rural,active,,,true,BRN-1968-0401-00718,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316564477,CP-000719,,Rafi719,Khan,1990-08-17,female,XS-0402,XS-0402 sector 9,rural,active,,,true,BRN-1990-0402-00719,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316573602,CP-000720,,Ari720,Santos,1967-08-23,male,XS-0403,XS-0403 sector 1,urban,active,,,true,BRN-1967-0403-00720,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316582738,CP-000721,,Mika721,Okafor,2004-07-13,female,XS-0101,XS-0101 sector 2,rural,active,,,true,BRN-2004-0101-00721,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316591860,CP-000722,,Nela722,Dela Cruz,1986-11-09,male,XS-0102,XS-0102 sector 3,rural,active,,,true,BRN-1986-0102-00722,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316600991,CP-000723,,Tomas723,Aquino,1994-04-07,female,XS-0103,XS-0103 sector 4,rural,active,,,true,BRN-1994-0103-00723,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316610129,CP-000724,,Lina724,Kone,2001-12-16,male,XS-0201,XS-0201 sector 5,rural,active,,,true,BRN-2001-0201-00724,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316619251,CP-000725,,Zaid725,Mensah,2005-03-26,female,XS-0202,XS-0202 sector 6,urban,active,,,true,BRN-2005-0202-00725,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316628382,CP-000726,,Rina726,Raman,2014-09-16,male,XS-0203,XS-0203 sector 7,rural,active,,,true,BRN-2014-0203-00726,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316637519,CP-000727,,Kiran727,Almeida,2014-01-15,female,XS-0301,XS-0301 sector 8,urban,active,,,true,BRN-2014-0301-00727,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316646645,CP-000728,,Eli728,Mori,1940-03-28,male,XS-0302,XS-0302 sector 9,urban,active,,,true,BRN-1940-0302-00728,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316655774,CP-000729,,Mara729,Khan,2006-10-27,female,XS-0303,XS-0303 sector 1,urban,active,,,true,BRN-2006-0303-00729,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316670082,CP-000730,,Tala730,Santos,1948-11-19,male,XS-0401,XS-0401 sector 2,urban,active,,,true,BRN-1948-0401-00730,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316674035,CP-000731,,Rafi731,Okafor,1994-12-25,female,XS-0402,XS-0402 sector 3,rural,active,,,true,BRN-1994-0402-00731,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316683168,CP-000732,,Ari732,Dela Cruz,1951-03-26,male,XS-0403,XS-0403 sector 4,rural,active,,,true,BRN-1951-0403-00732,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316692291,CP-000733,,Mika733,Aquino,1984-06-19,female,XS-0101,XS-0101 sector 5,rural,active,,,true,BRN-1984-0101-00733,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316701428,CP-000734,,Nela734,Kone,1981-02-17,male,XS-0102,XS-0102 sector 6,rural,active,,,true,BRN-1981-0102-00734,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316710550,CP-000735,,Tomas735,Mensah,1997-11-22,female,XS-0103,XS-0103 sector 7,urban,active,,,true,BRN-1997-0103-00735,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316719682,CP-000736,,Lina736,Raman,1968-01-11,male,XS-0201,XS-0201 sector 8,rural,active,,,true,BRN-1968-0201-00736,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316728817,CP-000737,,Zaid737,Almeida,1992-11-13,female,XS-0202,XS-0202 sector 9,rural,active,,,true,BRN-1992-0202-00737,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316737942,CP-000738,,Rina738,Mori,1969-11-06,male,XS-0203,XS-0203 sector 1,rural,active,,,true,BRN-1969-0203-00738,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316747079,CP-000739,,Kiran739,Khan,1941-07-04,female,XS-0301,XS-0301 sector 2,urban,active,,,true,BRN-1941-0301-00739,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316756209,CP-000740,,Eli740,Santos,2022-11-24,male,XS-0302,XS-0302 sector 3,urban,active,,,true,,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316765336,CP-000741,,Mara741,Okafor,1954-04-17,female,XS-0303,XS-0303 sector 4,urban,active,,,true,BRN-1954-0303-00741,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316774465,CP-000742,,Tala742,Dela Cruz,2022-10-03,male,XS-0401,XS-0401 sector 5,rural,active,,,true,BRN-2022-0401-00742,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
